invoice_id,customer_id,subscription_id,product_id,invoice_date,billing_start_date,billing_end_date,amount_usd
inv_0001849,cust_00243,sub_000523,prod_007,2024-07-01,2024-07-01,2024-07-31,299.0
inv_0001850,cust_00244,sub_000524,prod_001,2024-07-01,2024-07-01,2024-07-31,29.0
inv_0001851,cust_00245,sub_000525,prod_001,2024-07-01,2024-07-01,2024-07-31,29.0
inv_0001852,cust_00246,sub_000526,prod_001,2024-07-01,2024-07-01,2024-07-31,29.0
inv_0001853,cust_00247,sub_000527,prod_002,2024-07-01,2024-07-01,2024-09-30,81
inv_0001854,cust_00244,sub_000528,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001855,cust_00237,sub_000529,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001856,cust_00210,sub_000425,prod_002,2024-08-01,2024-08-01,2024-08-31,-27.29
inv_0001857,cust_00210,sub_000530,prod_005,2024-08-01,2024-08-01,2024-10-31,282
inv_0001858,cust_00245,sub_000531,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001859,cust_00235,sub_000532,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001860,cust_00205,sub_000533,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001861,cust_00198,sub_000534,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001862,cust_00199,sub_000535,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001863,cust_00058,sub_000536,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001864,cust_00035,sub_000537,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001865,cust_00027,sub_000366,prod_006,2024-08-01,2024-08-01,2024-12-31,-396.3
inv_0001866,cust_00027,sub_000538,prod_003,2024-08-01,2024-08-01,2025-07-31,288
inv_0001867,cust_00157,sub_000503,prod_006,2024-08-01,2024-08-01,2025-06-30,-867.48
inv_0001868,cust_00157,sub_000539,prod_003,2024-08-01,2024-08-01,2025-07-31,288
inv_0001869,cust_00221,sub_000540,prod_001,2024-08-01,2024-08-01,2024-08-31,29.0
inv_0001870,cust_00084,sub_000408,prod_009,2024-08-01,2024-08-01,2025-02-28,-1735.5
inv_0001871,cust_00084,sub_000541,prod_006,2024-08-01,2024-08-01,2025-07-31,948
inv_0001872,cust_00204,sub_000542,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001873,cust_00038,sub_000543,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001874,cust_00170,sub_000544,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001875,cust_00132,sub_000545,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001876,cust_00001,sub_000437,prod_001,2024-08-01,2024-08-01,2024-08-31,29.0
inv_0001877,cust_00003,sub_000003,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001878,cust_00006,sub_000263,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001879,cust_00017,sub_000504,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001880,cust_00023,sub_000321,prod_005,2024-08-01,2024-08-01,2024-10-31,282
inv_0001881,cust_00025,sub_000463,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001882,cust_00026,sub_000343,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001883,cust_00028,sub_000357,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001884,cust_00029,sub_000309,prod_001,2024-08-01,2024-08-01,2024-08-31,29.0
inv_0001885,cust_00030,sub_000224,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001886,cust_00034,sub_000477,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001887,cust_00036,sub_000465,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001888,cust_00042,sub_000227,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001889,cust_00045,sub_000393,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001890,cust_00055,sub_000261,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001891,cust_00068,sub_000322,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001892,cust_00070,sub_000435,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001893,cust_00073,sub_000073,prod_001,2024-08-01,2024-08-01,2024-08-31,29.0
inv_0001894,cust_00085,sub_000430,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001895,cust_00086,sub_000216,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001896,cust_00091,sub_000217,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001897,cust_00097,sub_000301,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001898,cust_00112,sub_000112,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001899,cust_00124,sub_000466,prod_005,2024-08-01,2024-08-01,2024-10-31,282
inv_0001900,cust_00127,sub_000338,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001901,cust_00128,sub_000457,prod_008,2024-08-01,2024-08-01,2024-10-31,852
inv_0001902,cust_00129,sub_000455,prod_008,2024-08-01,2024-08-01,2024-10-31,852
inv_0001903,cust_00139,sub_000351,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001904,cust_00141,sub_000451,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001905,cust_00142,sub_000159,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001906,cust_00146,sub_000180,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001907,cust_00154,sub_000220,prod_008,2024-08-01,2024-08-01,2024-10-31,852
inv_0001908,cust_00163,sub_000341,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001909,cust_00167,sub_000278,prod_003,2024-08-01,2024-08-01,2025-07-31,288
inv_0001910,cust_00169,sub_000413,prod_001,2024-08-01,2024-08-01,2024-08-31,29.0
inv_0001911,cust_00171,sub_000433,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001912,cust_00173,sub_000387,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001913,cust_00174,sub_000456,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001914,cust_00175,sub_000392,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001915,cust_00176,sub_000411,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001916,cust_00182,sub_000386,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001917,cust_00184,sub_000515,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001918,cust_00186,sub_000371,prod_001,2024-08-01,2024-08-01,2024-08-31,29.0
inv_0001919,cust_00187,sub_000372,prod_001,2024-08-01,2024-08-01,2024-08-31,29.0
inv_0001920,cust_00189,sub_000412,prod_001,2024-08-01,2024-08-01,2024-08-31,29.0
inv_0001921,cust_00191,sub_000379,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001922,cust_00192,sub_000459,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001923,cust_00195,sub_000395,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001924,cust_00200,sub_000400,prod_002,2024-08-01,2024-08-01,2024-10-31,81
inv_0001925,cust_00202,sub_000402,prod_001,2024-08-01,2024-08-01,2024-08-31,29.0
inv_0001926,cust_00206,sub_000421,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001927,cust_00208,sub_000505,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001928,cust_00211,sub_000453,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001929,cust_00213,sub_000443,prod_001,2024-08-01,2024-08-01,2024-08-31,29.0
inv_0001930,cust_00214,sub_000444,prod_001,2024-08-01,2024-08-01,2024-08-31,29.0
inv_0001931,cust_00215,sub_000516,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001932,cust_00217,sub_000461,prod_001,2024-08-01,2024-08-01,2024-08-31,29.0
inv_0001933,cust_00218,sub_000448,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001934,cust_00219,sub_000449,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001935,cust_00220,sub_000450,prod_001,2024-08-01,2024-08-01,2024-08-31,29.0
inv_0001936,cust_00222,sub_000468,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001937,cust_00226,sub_000472,prod_008,2024-08-01,2024-08-01,2024-10-31,852
inv_0001938,cust_00228,sub_000474,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001939,cust_00230,sub_000506,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001940,cust_00231,sub_000494,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001941,cust_00233,sub_000507,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001942,cust_00234,sub_000497,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001943,cust_00236,sub_000499,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001944,cust_00241,sub_000521,prod_001,2024-08-01,2024-08-01,2024-08-31,29.0
inv_0001945,cust_00243,sub_000523,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001946,cust_00246,sub_000526,prod_001,2024-08-01,2024-08-01,2024-08-31,29.0
inv_0001947,cust_00248,sub_000546,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001948,cust_00249,sub_000547,prod_001,2024-08-01,2024-08-01,2024-08-31,29.0
inv_0001949,cust_00250,sub_000548,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001950,cust_00251,sub_000549,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0
inv_0001951,cust_00252,sub_000550,prod_003,2024-08-01,2024-08-01,2025-07-31,288
inv_0001952,cust_00253,sub_000551,prod_001,2024-08-01,2024-08-01,2024-08-31,29.0
inv_0001953,cust_00254,sub_000552,prod_003,2024-08-01,2024-08-01,2025-07-31,288
inv_0001954,cust_00255,sub_000553,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0
inv_0001955,cust_00256,sub_000554,prod_001,2024-08-01,2024-08-01,2024-08-31,29.0
inv_0001956,cust_00194,sub_000394,prod_003,2024-09-01,2024-09-01,2025-01-31,-120.39
inv_0001957,cust_00194,sub_000555,prod_006,2024-09-01,2024-09-01,2025-08-31,948
inv_0001958,cust_00029,sub_000556,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0001959,cust_00073,sub_000557,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0001960,cust_00242,sub_000522,prod_003,2024-09-01,2024-09-01,2025-06-30,-239.08
inv_0001961,cust_00242,sub_000558,prod_006,2024-09-01,2024-09-01,2025-08-31,948
inv_0001962,cust_00249,sub_000559,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0001963,cust_00166,sub_000313,prod_006,2024-09-01,2024-09-01,2024-09-30,-77.7
inv_0001964,cust_00166,sub_000560,prod_009,2024-09-01,2024-09-01,2025-08-31,2988
inv_0001965,cust_00006,sub_000561,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0001966,cust_00044,sub_000441,prod_006,2024-09-01,2024-09-01,2025-03-31,-550.62
inv_0001967,cust_00044,sub_000562,prod_009,2024-09-01,2024-09-01,2025-08-31,2988
inv_0001968,cust_00028,sub_000563,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0001969,cust_00244,sub_000564,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0001970,cust_00132,sub_000565,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0001971,cust_00077,sub_000299,prod_006,2024-09-01,2024-09-01,2024-09-30,-77.7
inv_0001972,cust_00077,sub_000566,prod_003,2024-09-01,2024-09-01,2025-08-31,288
inv_0001973,cust_00168,sub_000488,prod_006,2024-09-01,2024-09-01,2025-05-31,-709.05
inv_0001974,cust_00168,sub_000567,prod_003,2024-09-01,2024-09-01,2025-08-31,288
inv_0001975,cust_00204,sub_000568,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0
inv_0001976,cust_00064,sub_000482,prod_009,2024-09-01,2024-09-01,2025-05-31,-2234.86
inv_0001977,cust_00064,sub_000569,prod_006,2024-09-01,2024-09-01,2025-08-31,948
inv_0001978,cust_00016,sub_000344,prod_009,2024-09-01,2024-09-01,2024-11-30,-742.92
inv_0001979,cust_00016,sub_000570,prod_006,2024-09-01,2024-09-01,2025-08-31,948
inv_0001980,cust_00165,sub_000510,prod_009,2024-09-01,2024-09-01,2025-06-30,-2480.45
inv_0001981,cust_00165,sub_000571,prod_006,2024-09-01,2024-09-01,2025-08-31,948
inv_0001982,cust_00096,sub_000485,prod_009,2024-09-01,2024-09-01,2025-05-31,-2234.86
inv_0001983,cust_00096,sub_000572,prod_006,2024-09-01,2024-09-01,2025-08-31,948
inv_0001984,cust_00205,sub_000573,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0001985,cust_00001,sub_000437,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0
inv_0001986,cust_00003,sub_000003,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0001987,cust_00008,sub_000486,prod_002,2024-09-01,2024-09-01,2024-11-30,81
inv_0001988,cust_00017,sub_000504,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0001989,cust_00019,sub_000410,prod_008,2024-09-01,2024-09-01,2024-11-30,852
inv_0001990,cust_00025,sub_000463,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0001991,cust_00026,sub_000343,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0001992,cust_00030,sub_000224,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0001993,cust_00034,sub_000477,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0001994,cust_00035,sub_000537,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0001995,cust_00036,sub_000465,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0001996,cust_00038,sub_000543,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0001997,cust_00042,sub_000227,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0001998,cust_00045,sub_000393,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0001999,cust_00055,sub_000261,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002000,cust_00057,sub_000484,prod_008,2024-09-01,2024-09-01,2024-11-30,852
inv_0002001,cust_00058,sub_000536,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002002,cust_00065,sub_000285,prod_008,2024-09-01,2024-09-01,2024-11-30,852
inv_0002003,cust_00068,sub_000322,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002004,cust_00070,sub_000435,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002005,cust_00085,sub_000430,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002006,cust_00086,sub_000216,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002007,cust_00091,sub_000217,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002008,cust_00097,sub_000301,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002009,cust_00112,sub_000112,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002010,cust_00123,sub_000489,prod_005,2024-09-01,2024-09-01,2024-11-30,282
inv_0002011,cust_00127,sub_000338,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002012,cust_00139,sub_000351,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002013,cust_00141,sub_000451,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002014,cust_00142,sub_000159,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002015,cust_00146,sub_000180,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002016,cust_00161,sub_000280,prod_006,2024-09-01,2024-09-01,2025-08-31,948
inv_0002017,cust_00163,sub_000341,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002018,cust_00169,sub_000413,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0
inv_0002019,cust_00170,sub_000544,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002020,cust_00171,sub_000433,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002021,cust_00173,sub_000387,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002022,cust_00174,sub_000456,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002023,cust_00175,sub_000392,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002024,cust_00176,sub_000411,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002025,cust_00182,sub_000386,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002026,cust_00183,sub_000354,prod_008,2024-09-01,2024-09-01,2024-11-30,852
inv_0002027,cust_00184,sub_000515,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002028,cust_00186,sub_000371,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0
inv_0002029,cust_00187,sub_000372,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0
inv_0002030,cust_00189,sub_000412,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0
inv_0002031,cust_00191,sub_000379,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002032,cust_00192,sub_000459,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002033,cust_00195,sub_000395,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002034,cust_00199,sub_000535,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002035,cust_00202,sub_000402,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0
inv_0002036,cust_00206,sub_000421,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002037,cust_00208,sub_000505,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002038,cust_00211,sub_000453,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002039,cust_00213,sub_000443,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0
inv_0002040,cust_00214,sub_000444,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0
inv_0002041,cust_00215,sub_000516,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002042,cust_00216,sub_000479,prod_005,2024-09-01,2024-09-01,2024-11-30,282
inv_0002043,cust_00217,sub_000461,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0
inv_0002044,cust_00218,sub_000448,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002045,cust_00219,sub_000449,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002046,cust_00220,sub_000450,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0
inv_0002047,cust_00221,sub_000540,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0
inv_0002048,cust_00222,sub_000468,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002049,cust_00228,sub_000474,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002050,cust_00230,sub_000506,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002051,cust_00231,sub_000494,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002052,cust_00233,sub_000507,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002053,cust_00234,sub_000497,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002054,cust_00235,sub_000532,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002055,cust_00236,sub_000499,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002056,cust_00237,sub_000529,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002057,cust_00241,sub_000521,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0
inv_0002058,cust_00243,sub_000523,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002059,cust_00245,sub_000531,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002060,cust_00246,sub_000526,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0
inv_0002061,cust_00248,sub_000546,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002062,cust_00250,sub_000548,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002063,cust_00251,sub_000549,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002064,cust_00253,sub_000551,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0
inv_0002065,cust_00255,sub_000553,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002066,cust_00256,sub_000554,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0
inv_0002067,cust_00257,sub_000574,prod_002,2024-09-01,2024-09-01,2024-11-30,81
inv_0002068,cust_00258,sub_000575,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002069,cust_00259,sub_000576,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0
inv_0002070,cust_00260,sub_000577,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0
inv_0002071,cust_00261,sub_000578,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0
inv_0002072,cust_00262,sub_000579,prod_005,2024-09-01,2024-09-01,2024-11-30,282
inv_0002073,cust_00263,sub_000580,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0
inv_0002074,cust_00264,sub_000581,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0
inv_0002075,cust_00265,sub_000582,prod_006,2024-09-01,2024-09-01,2025-08-31,948
inv_0002076,cust_00247,sub_000583,prod_005,2024-10-01,2024-10-01,2024-12-31,282
inv_0002077,cust_00257,sub_000574,prod_002,2024-10-01,2024-10-01,2024-11-30,-54.3
inv_0002078,cust_00257,sub_000584,prod_005,2024-10-01,2024-10-01,2024-12-31,282
inv_0002079,cust_00027,sub_000538,prod_003,2024-10-01,2024-10-01,2025-07-31,-239.87
inv_0002080,cust_00027,sub_000585,prod_006,2024-10-01,2024-10-01,2025-09-30,948
inv_0002081,cust_00193,sub_000378,prod_003,2024-10-01,2024-10-01,2024-12-31,-72.39
inv_0002082,cust_00193,sub_000586,prod_006,2024-10-01,2024-10-01,2025-09-30,948
inv_0002083,cust_00212,sub_000587,prod_005,2024-10-01,2024-10-01,2024-12-31,282
inv_0002084,cust_00029,sub_000588,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0
inv_0002085,cust_00188,sub_000589,prod_008,2024-10-01,2024-10-01,2024-12-31,852
inv_0002086,cust_00064,sub_000569,prod_006,2024-10-01,2024-10-01,2025-08-31,-870.08
inv_0002087,cust_00064,sub_000590,prod_009,2024-10-01,2024-10-01,2025-09-30,2988
inv_0002088,cust_00195,sub_000591,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0
inv_0002089,cust_00152,sub_000492,prod_006,2024-10-01,2024-10-01,2025-05-31,-631.13
inv_0002090,cust_00152,sub_000592,prod_009,2024-10-01,2024-10-01,2025-09-30,2988
inv_0002091,cust_00161,sub_000280,prod_006,2024-10-01,2024-10-01,2025-08-31,-870.08
inv_0002092,cust_00161,sub_000593,prod_009,2024-10-01,2024-10-01,2025-09-30,2988
inv_0002093,cust_00127,sub_000594,prod_001,2024-10-01,2024-10-01,2024-10-31,29.0
inv_0002094,cust_00231,sub_000595,prod_001,2024-10-01,2024-10-01,2024-10-31,29.0
inv_0002095,cust_00104,sub_000188,prod_006,2024-10-01,2024-10-01,2025-03-31,-472.7
inv_0002096,cust_00104,sub_000596,prod_003,2024-10-01,2024-10-01,2025-09-30,288
inv_0002097,cust_00166,sub_000560,prod_009,2024-10-01,2024-10-01,2025-08-31,-2742.41
inv_0002098,cust_00166,sub_000597,prod_006,2024-10-01,2024-10-01,2025-09-30,948
inv_0002099,cust_00128,sub_000457,prod_008,2024-10-01,2024-10-01,2024-10-31,-287.09
inv_0002100,cust_00128,sub_000598,prod_005,2024-10-01,2024-10-01,2024-12-31,282
inv_0002101,cust_00236,sub_000599,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0
inv_0002102,cust_00146,sub_000600,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0
inv_0002103,cust_00148,sub_000601,prod_006,2024-10-01,2024-10-01,2025-09-30,948
inv_0002104,cust_00001,sub_000437,prod_001,2024-10-01,2024-10-01,2024-10-31,29.0
inv_0002105,cust_00003,sub_000003,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0
inv_0002106,cust_00004,sub_000255,prod_005,2024-10-01,2024-10-01,2024-12-31,282
inv_0002107,cust_00006,sub_000561,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0
inv_0002108,cust_00013,sub_000429,prod_005,2024-10-01,2024-10-01,2024-12-31,282
inv_0002109,cust_00017,sub_000504,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0
inv_0002110,cust_00026,sub_000343,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0
inv_0002111,cust_00028,sub_000563,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0
inv_0002112,cust_00030,sub_000224,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0
inv_0002113,cust_00034,sub_000477,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0
inv_0002114,cust_00035,sub_000537,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0
inv_0002115,cust_00036,sub_000465,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0
inv_0002116,cust_00038,sub_000543,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0
inv_0002117,cust_00042,sub_000227,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0
inv_0002118,cust_00045,sub_000393,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0
inv_0002119,cust_00047,sub_000251,prod_002,2024-10-01,2024-10-01,2024-12-31,81
inv_0002120,cust_00051,sub_000428,prod_005,2024-10-01,2024-10-01,2024-12-31,282
inv_0002121,cust_00055,sub_000261,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0
inv_0002122,cust_00058,sub_000536,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0
inv_0002123,cust_00066,sub_000432,prod_008,2024-10-01,2024-10-01,2024-12-31,852
inv_0002124,cust_00068,sub_000322,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0
inv_0002125,cust_00070,sub_000435,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0
inv_0002126,cust_00072,sub_000434,prod_008,2024-10-01,2024-10-01,2024-12-31,852
inv_0002127,cust_00073,sub_000557,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0
inv_0002128,cust_00075,sub_000511,prod_008,2024-10-01,2024-10-01,2024-12-31,852
inv_0002129,cust_00085,sub_000430,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0
inv_0002130,cust_00086,sub_000216,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0
inv_0002131,cust_00091,sub_000217,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0
inv_0002132,cust_00102,sub_000512,prod_002,2024-10-01,2024-10-01,2024-12-31,81
inv_0002133,cust_00112,sub_000112,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0
inv_0002134,cust_00132,sub_000565,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0
